tradingSymbol,amc,fund,fundLowerCase,purchaseAllowed,redemptionAllowed,minPurchaseAmt,purchaseAmtMulti,minAdditionalPurchaseAmt,minRedemptionQty,redemptionQtyMulti,dividendType,formattedDividendType,dividendInterval,dividend,formattedDividendTypeToIDCW,lastDividendDate,lastDividendPercent,scheme,subScheme,plan,settlementType,lastPrice,lastPriceDate,changePercent,launchDate,exitLoad,exitLoadSlab,expenseRatio,oneYearPercent,twoYearPercent,threeYearPercent,fourYearPercent,fiveYearPercent,amcSipFlag,aum,manager,lockIn,risk,fileNamePath,fundPrimaryDetail,type,name,full_name,isin,haircut,value
INF204K01ZK4,NipponIndiaMutualFund_MF,Nippon India Liquid Fund,nippon india liquid fund,TRUE,TRUE,1000,1,1000,0.001,0.001,P,Dividend quarterly payout,QUARTERLY,dividend quarterly payout,IDCW Quarterly,19-09-2022,1.306,Debt,Liquid,Direct,T1,1004.7314,23-12-2022,0.0179,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.2,0.0738,0.0378,-0.0506,-0.055,-0.0295,TRUE,3.03066E+11,Ms. Anju Chhajer,0,2,Coins_SVGs-194.svg,inf204k01zk4 nippon india liquid fund debt liquid dividend quarterly payout,mf,RELLTPDPQD,NIPPON INDIA LIQUID FUND - DIRECT QUARTERLY IDCW PAYOUT,INF204K01ZK4,10,90
INF204K01ZP3,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,nippon india money market fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,3476.9903,23-12-2022,0.0212,01-01-2013,0,Nil,0.21,5.0453,4.4624,5.0042,5.8295,6.2445,TRUE,1.01742E+11,Ms. Anju Chhajer,0,3,Coins_SVGs-194.svg,inf204k01zp3 nippon india money market fund debt money market growth,mf,RELLIQDPGP,NIPPON INDIA MONEY MARKET FUND - DIRECT GROWTH PLAN GROWTH OPTION,INF204K01ZP3,10,90
INF204K01ZQ1,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,nippon india money market fund,TRUE,TRUE,500,1,500,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-11-2022,0.577,Debt,Money Market,Direct,T1,1017.4716,23-12-2022,0.0212,01-01-2013,0,Nil,0.21,0.4387,0.3195,0.2301,0.2103,0.2236,TRUE,1.01742E+11,Ms. Anju Chhajer,0,3,Coins_SVGs-194.svg,inf204k01zq1 nippon india money market fund debt money market dividend monthly payout,mf,RELLIQDPMD,NIPPON INDIA MONEY MARKET FUND - DIRECT PLAN MONTHLY IDCW PAYOUT,INF204K01ZQ1,10,90
INF204KB1Q65,NipponIndiaMutualFund_MF,Nippon India Overnight Fund,nippon india overnight fund,FALSE,TRUE,100,1,100,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,117.8752,23-12-2022,0.0167,17-12-2018,0,Nil,0.16,4.5558,3.818,3.6729,4.1701,0,FALSE,80011800000,Mrs. Anju Chhajer,0,1,Coins_SVGs-194.svg,inf204kb1q65 nippon india overnight fund debt overnight growth,mf,RMFONDGP,NIPPON INDIA OVERNIGHT FUND - GROWTH PLAN,INF204KB1Q65,10,90
INF204KB1Q99,NipponIndiaMutualFund_MF,Nippon India Overnight Fund,nippon india overnight fund,FALSE,TRUE,100,1,100,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-11-2022,0.488,Debt,Overnight,Regular,T1,100.5641,23-12-2022,0.0167,17-12-2018,0,Nil,0.16,0.2003,0.1111,0.016,0.1148,0,FALSE,80011800000,Mrs. Anju Chhajer,0,1,Coins_SVGs-194.svg,inf204kb1q99 nippon india overnight fund debt overnight dividend monthly payout,mf,RMFONMDP,NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW PAYOUT,INF204KB1Q99,10,90
INF204KB1R31,NipponIndiaMutualFund_MF,Nippon India Overnight Fund,nippon india overnight fund,TRUE,TRUE,100,1,100,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,118.3384,23-12-2022,0.017,17-12-2018,0,Nil,0.07,4.6651,3.919,3.7734,4.2718,0,TRUE,80011800000,Mrs. Anju Chhajer,0,1,Coins_SVGs-194.svg,inf204kb1r31 nippon india overnight fund debt overnight growth,mf,RMFONADGP,NIPPON INDIA OVERNIGHT FUND - DIRECT GROWTH PLAN,INF204KB1R31,10,90
INF205K01HM5,INVESCOMUTUALFUND_MF,Invesco India Liquid Fund,invesco india liquid fund,FALSE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,3013.9668,23-12-2022,0.019,17-11-2006,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,4.75,3.9961,4.0374,4.6513,5.1995,FALSE,81907300000,Mr. Krishna Cheemalapati,0,2,Coins_SVGs-131.svg,inf205k01hm5 invesco india liquid fund debt liquid growth,mf,RMFLFSIG,INVESCO INDIA LIQUID FUND - GROWTH,INF205K01HM5,10,90
INF205K01MF9,INVESCOMUTUALFUND_MF,Invesco India Liquid Fund,invesco india liquid fund,TRUE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,3034.6526,23-12-2022,0.0192,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,4.8243,4.0696,4.1108,4.725,5.2736,TRUE,81907300000,Mr. Krishna Cheemalapati,0,2,Coins_SVGs-131.svg,inf205k01mf9 invesco india liquid fund debt liquid growth,mf,RGFLFD1G,INVESCO INDIA LIQUID FUND - DIRECT PLAN GROWTH,INF205K01MF9,10,90
INF205K01SD1,INVESCOMUTUALFUND_MF,Invesco India Money Market Fund,invesco india money market fund,FALSE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,2546.3996,23-12-2022,0.0178,14-08-2009,0,Nil,0.55,3.8539,3.6874,4.3832,5.0451,5.5303,FALSE,1290800000,Mr. Krishna Cheemalapati,0,2,Coins_SVGs-131.svg,inf205k01sd1 invesco india money market fund debt money market growth,mf,RGFCOG,INVESCO INDIA MONEY MARKET FUND - GROWTH,INF205K01SD1,10,90
INF205K01SG4,INVESCOMUTUALFUND_MF,Invesco India Money Market Fund - Retail Plan,invesco india money market fund - retail plan,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,2294.2172,23-12-2022,0.0159,14-08-2009,0,Nil,0.5,3.1331,2.966,3.6539,4.2984,4.7724,FALSE,17571700000,Mr. Krishna Cheemalapati,0,2,Coins_SVGs-131.svg,inf205k01sg4 invesco india money market fund - retail plan debt money market growth,mf,RMFCOFRG,INVESCO INDIA MONEY MARKET FUND - REGULAR GROWTH,INF205K01SG4,10,90
INF205KA1114,INVESCOMUTUALFUND_MF,Invesco India Overnight Fund,invesco india overnight fund,FALSE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1111.968,23-12-2022,0.0172,07-01-2020,0,Nil,0.15,4.5616,3.8309,0,0,0,FALSE,6975600000,Mr. Krishna Cheemalapati,0,1,Coins_SVGs-131.svg,inf205ka1114 invesco india overnight fund debt overnight growth,mf,IMFONDRDRD,INVESCO INDIA OVERNIGHT FUND-REGULAR -GROWTH,INF205KA1114,10,90
INF205KA1163,INVESCOMUTUALFUND_MF,Invesco India Overnight Fund,invesco india overnight fund,TRUE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1113.9513,23-12-2022,0.0173,07-01-2020,0,Nil,0.09,4.6246,3.8934,0,0,0,TRUE,6975600000,Mr. Krishna Cheemalapati,0,1,Coins_SVGs-131.svg,inf205ka1163 invesco india overnight fund debt overnight growth,mf,IMFONFRGDR,INVESCO INDIA OVERNIGHT FUND-DIRECT-GROWTH,INF205KA1163,10,90
INF205K01RY9,INVESCOMUTUALFUND_MF,Invesco India Money Market Fund,invesco india money market fund,TRUE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,2618.0414,23-12-2022,0.0187,01-01-2013,0,Nil,0.22,4.2012,4.0423,4.7369,5.378,5.8499,TRUE,17571700000,Mr. Krishna Cheemalapati,0,2,Coins_SVGs-131.svg,inf205k01ry9 invesco india money market fund debt money market growth,mf,IMFCOD1GR,INVESCO INDIA MONEY MARKET FUND - DIRECT PLAN GROWTH,INF205K01RY9,10,90
INF209K01AC3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Government Securities Fund,aditya birla sun life government securities fund,FALSE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Gilt,Regular,T1,67.0729,23-12-2022,-0.0037,12-10-1999,0,Nil,0.94,1.8735,2.827,5.71,6.8828,6.9245,FALSE,13344100000,Mr. Bhupesh Bameta,0,3,Coins_SVGs-26.svg,inf209k01ac3 aditya birla sun life government securities fund debt gilt growth,mf,BSL402AG,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND-GROWTH,INF209K01AC3,10,90
INF209K01AF6,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Government Securities Fund,aditya birla sun life government securities fund,FALSE,TRUE,1000,1,1000,0.001,0.001,P,Dividend interim payout,INTERIM,dividend interim payout,IDCW Interim,15-06-2022,1.424,Debt,Gilt,Regular,T1,11.02,23-12-2022,-0.0036,12-10-1999,0,Nil,0.94,-3.3503,-2.3065,0.3046,1.2032,2.0144,FALSE,13344100000,Mr. Bhupesh Bameta,0,3,Coins_SVGs-26.svg,inf209k01af6 aditya birla sun life government securities fund debt gilt dividend interim payout,mf,BSL403QD,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND-QUARTERLY IDCW PAYOUT,INF209K01AF6,10,90
INF209K01DP9,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Government Securities Fund,aditya birla sun life government securities fund,FALSE,FALSE,1000,1,1000,0.001,0.001,R,Dividend reinvest,INTERIM,dividend reinvest,Dividend reinvest,15-06-2022,1.424,Debt,Gilt,Regular,T1,11.02,23-12-2022,-0.0036,12-10-1999,0,Nil,0.94,-3.3503,-2.3065,0.3046,1.2032,2.0144,FALSE,13344100000,Mr. Bhupesh Bameta,0,3,Coins_SVGs-26.svg,inf209k01dp9 aditya birla sun life government securities fund debt gilt dividend reinvest,mf,BSL403QD,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND-QUARTERLY IDCW REINVESTMENT,INF209K01DP9,10,90
INF209K01ME4,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Liquid Fund - Retail Plan,aditya birla sun life liquid fund - retail plan,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,573.137,23-12-2022,0.0184,16-06-1997,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.23,4.7489,3.9953,4.1065,4.7605,5.2913,FALSE,4.34086E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01me4 aditya birla sun life liquid fund - retail plan debt liquid growth,mf,B501G,ADITYA BIRLA SUN LIFE LIQUID FUND RETAIL GROWTH,INF209K01ME4,10,90
INF209K01RU9,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Liquid Fund,aditya birla sun life liquid fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,353.1805,23-12-2022,0.0184,29-03-2004,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.34,4.7488,3.9952,4.1064,4.7604,5.2912,FALSE,4.34086E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01ru9 aditya birla sun life liquid fund debt liquid growth,mf,B153G,ADITYA BIRLA SUN LIFE LIQUID FUND REGULAR PLAN - GROWTH,INF209K01RU9,10,90
INF209K01RV7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Money Manager Fund,aditya birla sun life money manager fund,FALSE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,306.8674,23-12-2022,0.0197,13-10-2005,0,Nil.,0.33,4.7909,4.306,5.0839,5.8508,6.2444,FALSE,1.4094E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01rv7 aditya birla sun life money manager fund debt money market growth,mf,B151IG,ADITYA BIRLA SUN LIFE MONEY MANAGER FUND - GROWTH-REGULAR PLAN,INF209K01RV7,10,90
INF209K01UU3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Money Manager Fund,aditya birla sun life money manager fund,TRUE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,309.8689,23-12-2022,0.02,01-01-2013,0,Nil,0.21,4.9177,4.4253,5.2068,5.9779,6.3747,TRUE,1.4094E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01uu3 aditya birla sun life money manager fund debt money market growth,mf,B151GZ,ADITYA BIRLA SUN LIFE MONEY MANAGER FUND - GROWTH-DIRECT PLAN,INF209K01UU3,10,90
INF209K01VA3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Liquid Fund,aditya birla sun life liquid fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,356.2852,23-12-2022,0.0187,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.21,4.8747,4.1159,4.2217,4.8709,5.3984,TRUE,4.34086E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01va3 aditya birla sun life liquid fund debt liquid growth,mf,B153GZ,ADITYA BIRLA SUN LIFE LIQUID FUND DIRECT PLAN - GROWTH,INF209K01VA3,10,90
INF209K01VD7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Liquid Fund,aditya birla sun life liquid fund,TRUE,TRUE,500,1,500,0.001,0.001,P,Dividend interim payout,INTERIM,dividend interim payout,IDCW Interim,18-07-2014,0.037,Debt,Liquid,Direct,T1,193.4346,23-12-2022,0.0187,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.21,4.8749,4.1157,4.2217,4.8706,5.3981,FALSE,4.34086E+11,Mr. Kaustubh Gupta,0,3,Coins_SVGs-26.svg,inf209k01vd7 aditya birla sun life liquid fund debt liquid dividend interim payout,mf,B153Z,ADITYA BIRLA SUN LIFE LIQUID FUND - DIRECT PLAN-IDCW PAYOUT,INF209K01VD7,10,90
INF209K01XP7,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Government Securities Fund,aditya birla sun life government securities fund,TRUE,TRUE,1000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Gilt,Direct,T1,70.9,23-12-2022,-0.0021,01-01-2013,0,Nil,0.29,2.5386,3.501,6.3839,7.5553,7.5867,TRUE,13344100000,Mr. Bhupesh Bameta,0,3,Coins_SVGs-26.svg,inf209k01xp7 aditya birla sun life government securities fund debt gilt growth,mf,B402AZ,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND- GROWTH-DIRECT PLAN,INF209K01XP7,10,90
INF209KA1LC4,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Government Securities Fund,aditya birla sun life government securities fund,TRUE,TRUE,1000,1,1000,0.001,0.001,P,Dividend interim payout,INTERIM,dividend interim payout,IDCW Interim,15-06-2022,1.485,Debt,Gilt,Direct,T1,11.5552,23-12-2022,-0.0017,01-01-2013,0,Nil,0.29,-2.7111,-1.6579,0.9534,1.8492,2.5924,TRUE,13344100000,Mr. Bhupesh Bameta,0,3,Coins_SVGs-26.svg,inf209ka1lc4 aditya birla sun life government securities fund debt gilt dividend interim payout,mf,B403DZ,ADITYA BIRLA SUN LIFE GOVERNMENT SECURITIES FUND- QUARTERLY DIRECT PLAN-IDCW PAYOUT,INF209KA1LC4,10,90
INF209KB1ZC3,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Overnight Fund,aditya birla sun life overnight fund,FALSE,TRUE,5000,1,5000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1186.2072,23-12-2022,0.017,30-10-2018,0,Nil,0.19,4.5247,3.8074,3.6393,4.1296,0,FALSE,1.05501E+11,Mr. Kaustubh Gupta,0,1,Coins_SVGs-26.svg,inf209kb1zc3 aditya birla sun life overnight fund debt overnight growth,mf,157G,ADITYA BIRLA SUN LIFE OVERNIGHT FUND - REGULAR PLAN - GROWTH,INF209KB1ZC3,10,90
INF209KB1ZH2,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Overnight Fund,aditya birla sun life overnight fund,TRUE,TRUE,5000,1,5000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1192.1311,23-12-2022,0.0173,30-10-2018,0,Nil,0.09,4.6414,3.9234,3.7585,4.2534,0,FALSE,1.05501E+11,Mr. Kaustubh Gupta,0,1,Coins_SVGs-26.svg,inf209kb1zh2 aditya birla sun life overnight fund debt overnight growth,mf,157Z,ADITYA BIRLA SUN LIFE OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF209KB1ZH2,10,90
INF209KB1ZL4,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Overnight Fund,aditya birla sun life overnight fund,TRUE,TRUE,5000,1,5000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,29-07-2022,0.459,Debt,Overnight,Direct,T1,1004.5836,23-12-2022,0.0173,30-10-2018,0,Nil,0.09,0.2044,0.121,0.0482,0.0168,0,FALSE,1.05501E+11,Mr. Kaustubh Gupta,0,1,Coins_SVGs-26.svg,inf209kb1zl4 aditya birla sun life overnight fund debt overnight dividend monthly payout,mf,157D,ADITYA BIRLA SUN LIFE OVERNIGHT FUND - DIRECT PLAN - MONTHLY IDCW PAYOUT,INF209KB1ZL4,10,90
INF223J01NS5,PGIMINDIAMUTUALFUND_MF,PGIM India Liquid Fund,pgim india liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,287.9858,23-12-2022,0.0181,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%\\rIf redemption/switch out within 2 days from the date of allotment: 0.0065%\\rIf redemption/switch out within 3 days from the date of allotment: 0.0060%\\rIf redemption/switch out within 4 days from the date of allotment: 0.0055%\\rIf redemption/switch out within 5 days from the date of allotment: 0.0050%\\rIf redemption/switch out within 6 days from the date of allotment: 0.0045%\\rIf redemption/switch out 7 days onwards from the date of allotment: Nil.,0.13,4.8334,4.1039,4.2059,4.864,5.388,TRUE,7666300000,Mr. Bhupesh Kalyani,0,2,Coins_SVGs-201.svg,inf223j01ns5 pgim india liquid fund debt liquid growth,mf,PRMCFD1,PGIM INDIA LIQUID FUND DIRECT PLAN - GROWTH,INF223J01NS5,10,90
INF223J01NV9,PGIMINDIAMUTUALFUND_MF,PGIM India Liquid Fund,pgim india liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,P,Dividend weekly payout,WEEKLY,dividend weekly payout,IDCW Weekly,23-12-2022,0.134,Debt,Liquid,Direct,T1,100.638,23-12-2022,0.0181,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%\\rIf redemption/switch out within 2 days from the date of allotment: 0.0065%\\rIf redemption/switch out within 3 days from the date of allotment: 0.0060%\\rIf redemption/switch out within 4 days from the date of allotment: 0.0055%\\rIf redemption/switch out within 5 days from the date of allotment: 0.0050%\\rIf redemption/switch out within 6 days from the date of allotment: 0.0045%\\rIf redemption/switch out 7 days onwards from the date of allotment: Nil.,0.13,0.0723,0.0451,0.0297,0.0228,0.0056,TRUE,7666300000,Mr. Bhupesh Kalyani,0,2,Coins_SVGs-201.svg,inf223j01nv9 pgim india liquid fund debt liquid dividend weekly payout,mf,PRMCFD6,PGIM INDIA LIQUID FUND DIRECT PLAN - WEEKLY IDCW PAYOUT,INF223J01NV9,10,90
INF247L01726,MOTILALOSWAL_MF,Motilal Oswal Liquid Fund,motilal oswal liquid fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,11.7253,23-12-2022,0.0188,11-12-2018,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.36,4.3575,3.6392,3.556,4.039,0,FALSE,4626200000,Mr. Rakesh Shetty,0,2,Coins_SVGs-187.svg,inf247l01726 motilal oswal liquid fund debt liquid growth,mf,LFGPGR,MOTILAL OSWAL LIQUID FUND REGULAR GROWTH,INF247L01726,10,90
INF247L01734,MOTILALOSWAL_MF,Motilal Oswal Liquid Fund,motilal oswal liquid fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,11.7962,23-12-2022,0.0195,11-12-2018,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.21,4.5142,3.7953,3.7119,4.1957,0,TRUE,4626200000,Mr. Rakesh Shetty,0,2,Coins_SVGs-187.svg,inf247l01734 motilal oswal liquid fund debt liquid growth,mf,LFGDG,MOTILAL OSWAL LIQUID FUND DIRECT GROWTH,INF247L01734,10,90
INF277K016T9,TATAMutualFund_MF,Tata Overnight Fund,tata overnight fund,FALSE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1158.1902,23-12-2022,0.0169,25-03-2019,0,Nil,0.2,4.5236,3.7958,3.6428,0,0,FALSE,38450400000,Mr. Amit Somani,0,1,Coins_SVGs-250.svg,inf277k016t9 tata overnight fund debt overnight growth,mf,TOFB,TATA OVERNIGHT FUND REGULAR PLAN GROWTH,INF277K016T9,10,90
INF277K018T5,TATAMutualFund_MF,Tata Overnight Fund,tata overnight fund,TRUE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1162.8144,23-12-2022,0.0173,25-03-2019,0,Nil,0.09,4.6386,3.9102,3.7543,0,0,TRUE,38450400000,Mr. Amit Somani,0,1,Coins_SVGs-250.svg,inf277k018t5 tata overnight fund debt overnight growth,mf,TOFD,TATA OVERNIGHT FUND DIRECT PLAN GROWTH,INF277K018T5,10,90
INF277K01LQ7,TATAMutualFund_MF,Tata Money Market Fund,tata money market fund,FALSE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,3919.0402,23-12-2022,0.0205,22-05-2003,0,Nil,0.42,4.739,4.323,5.0105,5.8169,4.5843,FALSE,83754800000,Mr. Amit Somani,0,3,Coins_SVGs-250.svg,inf277k01lq7 tata money market fund debt money market growth,mf,TATALSG01,TATA MONEY MARKET FUND REGULAR PLAN GROWTH,INF277K01LQ7,10,90
INF277K01PR6,TATAMutualFund_MF,Tata Money Market Fund,tata money market fund,TRUE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,3966.9591,23-12-2022,0.0212,01-01-2013,0,Nil,0.17,5.0076,4.5603,5.2214,5.9913,4.7634,TRUE,83754800000,Mr. Amit Somani,0,3,Coins_SVGs-250.svg,inf277k01pr6 tata money market fund debt money market growth,mf,TLF,TATA MONEY MARKET FUND DIRECT PLAN GROWTH,INF277K01PR6,10,90
INF277K01YD8,TATAMutualFund_MF,Tata Liquid Fund,tata liquid fund,FALSE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,3455.8401,23-12-2022,0.0177,31-08-2004,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.32,4.6905,3.9444,4.0785,4.711,5.2501,FALSE,1.93791E+11,Mr. Murthy Nagarajan,0,2,Coins_SVGs-250.svg,inf277k01yd8 tata liquid fund debt liquid growth,mf,TATAFRSIG,TATA LIQUID FUND REGULAR PLAN GROWTH,INF277K01YD8,10,90
